id,score,term,topic,dropdown
952,8.55754886163507,rendőrség,2,saliency (bigram)
953,20.217115212309153,rendőrség,3,saliency (bigram)
954,1.8373160028884676,rendőrség,4,saliency (bigram)
955,19.26816864658013,rendőrség,5,saliency (bigram)
956,39.88386846832311,rendőrség,6,saliency (bigram)
957,14.815705614526083,rendőrség,7,saliency (bigram)
958,1.1071196194493633,rendőrség,8,saliency (bigram)
959,7.20201281920278,rendőrség,9,saliency (bigram)
960,66.43772256689121,rendőrség,10,saliency (bigram)
961,24.855460283964064,rendőrség,11,saliency (bigram)
962,13.869617035997972,rendőrség,12,saliency (bigram)
963,18.19408039459967,rendőrség,13,saliency (bigram)
964,27.500114647843926,rendőrség,14,saliency (bigram)
965,21.739173942248964,rendőrség,15,saliency (bigram)
966,43.66696050383095,rendőrség,16,saliency (bigram)
967,4.128791758501995,rendőrség,17,saliency (bigram)
968,22.455214423720097,rendőrség,18,saliency (bigram)
969,56.33016921103244,rendőrség,19,saliency (bigram)
970,13.1781112652737,rendőrség,20,saliency (bigram)
971,60.650279093984146,rendőrség,21,saliency (bigram)
972,14.296191544787707,rendőrség,22,saliency (bigram)
973,38.603639093110566,rendőrség,23,saliency (bigram)
974,31.598903971650454,rendőrség,24,saliency (bigram)
975,26.98427507283442,beruházás,0,saliency (bigram)
976,20.01829607226707,beruházás,1,saliency (bigram)
977,27.126865080355206,beruházás,2,saliency (bigram)
978,54.18471751730505,beruházás,3,saliency (bigram)
979,50.80752006113366,beruházás,4,saliency (bigram)
980,25.04678088051313,beruházás,5,saliency (bigram)
981,2.5483383911362876,beruházás,6,saliency (bigram)
982,17.88452998082204,beruházás,7,saliency (bigram)
983,138.34364548763983,beruházás,8,saliency (bigram)
984,8.918224973249908,beruházás,9,saliency (bigram)
985,4.977980218154678,beruházás,10,saliency (bigram)
986,74.14458028858608,beruházás,11,saliency (bigram)
987,121.09729597668368,beruházás,12,saliency (bigram)
988,34.49420884901242,beruházás,13,saliency (bigram)
989,23.343832926390508,beruházás,14,saliency (bigram)
990,29.411635970737105,beruházás,15,saliency (bigram)
991,35.24945061128127,beruházás,16,saliency (bigram)
992,4.990176478295572,beruházás,17,saliency (bigram)
993,84.22370760926347,beruházás,18,saliency (bigram)
994,7.675776324625865,beruházás,19,saliency (bigram)
995,17.433301396306117,beruházás,20,saliency (bigram)
996,8.749670914177521,beruházás,21,saliency (bigram)
997,11.42066364614727,beruházás,22,saliency (bigram)
998,56.76705535412494,beruházás,23,saliency (bigram)
999,27.196010617730472,beruházás,24,saliency (bigram)
1000,41.55070638173706,szóló,0,frequency (bigram)
1001,30.5823926443731,szóló,1,frequency (bigram)
1002,36.47599315861833,szóló,2,frequency (bigram)
1003,26.042210164250353,szóló,3,frequency (bigram)
1004,61.04536970430793,szóló,4,frequency (bigram)
1005,51.921149429519744,szóló,5,frequency (bigram)
1006,18.185381473939515,szóló,6,frequency (bigram)
1007,24.48420551747365,szóló,7,frequency (bigram)
1008,26.51592209422418,szóló,8,frequency (bigram)
1009,13.858274152327374,szóló,9,frequency (bigram)
1010,24.252543790150145,szóló,10,frequency (bigram)
1011,37.395989896242384,szóló,11,frequency (bigram)
1012,78.13518695474592,szóló,12,frequency (bigram)
1013,37.39623802512371,szóló,13,frequency (bigram)
1014,25.697808078630672,szóló,14,frequency (bigram)
1015,38.04140423928902,szóló,15,frequency (bigram)
1016,31.788205952580523,szóló,16,frequency (bigram)
1017,41.3302254698436,szóló,17,frequency (bigram)
1018,34.467290116979406,szóló,18,frequency (bigram)
1019,22.907872803395065,szóló,19,frequency (bigram)
1020,24.84271770699418,szóló,20,frequency (bigram)
1021,44.419847768377636,szóló,21,frequency (bigram)
1022,25.339606193027436,szóló,22,frequency (bigram)
1023,39.107604285305314,szóló,23,frequency (bigram)
1024,42.52119037746079,szóló,24,frequency (bigram)
1025,38.35902414602825,törvény,0,frequency (bigram)
1026,15.014552821438574,törvény,1,frequency (bigram)
1027,20.462525550195995,törvény,2,frequency (bigram)
1028,16.41855403063893,törvény,3,frequency (bigram)
1029,158.08880500143934,törvény,4,frequency (bigram)
1030,129.84955407950264,törvény,5,frequency (bigram)
1031,17.199673507450488,törvény,6,frequency (bigram)
1032,31.038992754752563,törvény,7,frequency (bigram)
1033,21.07013898430815,törvény,8,frequency (bigram)
1034,16.117925801918297,törvény,9,frequency (bigram)
1035,49.46887228812721,törvény,10,frequency (bigram)
1036,16.740275659674353,törvény,11,frequency (bigram)
1037,291.01635086877536,törvény,12,frequency (bigram)
1038,65.18543710825385,törvény,13,frequency (bigram)
1039,27.52274070066493,törvény,14,frequency (bigram)
1040,40.89037808578526,törvény,15,frequency (bigram)
1041,50.362119798122244,törvény,16,frequency (bigram)
1042,314.84947102938935,törvény,17,frequency (bigram)
1043,55.35396079886962,törvény,18,frequency (bigram)
1044,46.040867107677606,törvény,19,frequency (bigram)
1045,31.507240424076137,törvény,20,frequency (bigram)
1046,44.495183329055195,törvény,21,frequency (bigram)
1047,54.49433546098673,törvény,22,frequency (bigram)
1048,43.11571774508267,törvény,23,frequency (bigram)
1049,76.60194728182174,törvény,24,frequency (bigram)
1050,43.441991075978265,százalék,0,frequency (bigram)
1051,26.495725701233084,százalék,1,frequency (bigram)
1052,45.554128748314675,százalék,2,frequency (bigram)
1053,42.37076351282068,százalék,3,frequency (bigram)
1054,71.06928086723782,százalék,4,frequency (bigram)
1055,146.11950592835353,százalék,5,frequency (bigram)
1056,51.360443464277346,százalék,6,frequency (bigram)
1057,31.790171994295836,százalék,7,frequency (bigram)
1058,87.5862276886765,százalék,8,frequency (bigram)
1059,16.342805264418946,százalék,9,frequency (bigram)
1060,33.194336326441466,százalék,10,frequency (bigram)
1061,9.781444374127227,százalék,11,frequency (bigram)
1062,69.33979926512262,százalék,12,frequency (bigram)
1063,99.88523424229305,százalék,13,frequency (bigram)
1064,33.34639672678641,százalék,14,frequency (bigram)
1065,55.68187420707261,százalék,15,frequency (bigram)
1066,40.52703031602819,százalék,16,frequency (bigram)
1067,118.38734566211441,százalék,17,frequency (bigram)
1068,48.29791494162367,százalék,18,frequency (bigram)
1069,21.357069380700587,százalék,19,frequency (bigram)
1070,31.36048937969661,százalék,20,frequency (bigram)
1071,34.09339113178571,százalék,21,frequency (bigram)
1072,43.03172735035304,százalék,22,frequency (bigram)
1073,27.892650986423398,százalék,23,frequency (bigram)
1074,139.7139861088078,százalék,24,frequency (bigram)
1075,144.37487066268517,magyarország,0,frequency (bigram)
1076,43.5134842153174,magyarország,1,frequency (bigram)
1077,215.7457997511559,magyarország,2,frequency (bigram)
1078,195.1776867492727,magyarország,3,frequency (bigram)
1079,193.1754944271562,magyarország,4,frequency (bigram)
1080,269.9570890162302,magyarország,5,frequency (bigram)
1081,188.00845301565218,magyarország,6,frequency (bigram)
1082,89.7532021559698,magyarország,7,frequency (bigram)
1083,138.014974171652,magyarország,8,frequency (bigram)
1084,49.917769164750986,magyarország,9,frequency (bigram)
1085,135.5732479001516,magyarország,10,frequency (bigram)
1086,305.18994988384867,magyarország,11,frequency (bigram)
1087,247.40710520797398,magyarország,12,frequency (bigram)
1088,272.0932992694838,magyarország,13,frequency (bigram)
1089,50.41455695025589,magyarország,14,frequency (bigram)
1090,124.58750003148437,magyarország,15,frequency (bigram)
1091,219.11616357768392,magyarország,16,frequency (bigram)
1092,220.1787622874229,magyarország,17,frequency (bigram)
1093,141.47255120576563,magyarország,18,frequency (bigram)
1094,52.477372859727105,magyarország,19,frequency (bigram)
1095,88.56305537026297,magyarország,20,frequency (bigram)
1096,156.84744356159905,magyarország,21,frequency (bigram)
1097,89.95367054797975,magyarország,22,frequency (bigram)
1098,92.50079966431576,magyarország,23,frequency (bigram)
1099,251.38628866846244,magyarország,24,frequency (bigram)
1100,24.816912150102855,állam,0,frequency (bigram)
1101,17.77646921727331,állam,1,frequency (bigram)
1102,47.1207098958327,állam,2,frequency (bigram)
1103,41.93545277251741,állam,3,frequency (bigram)
1104,109.65463425922582,állam,4,frequency (bigram)
1105,67.49058619452036,állam,5,frequency (bigram)
1106,60.15314678153488,állam,6,frequency (bigram)
1107,27.447743295182722,állam,7,frequency (bigram)
1108,83.97905119112971,állam,8,frequency (bigram)
1109,14.210180564139762,állam,9,frequency (bigram)
1110,38.74025876952084,állam,10,frequency (bigram)
1111,94.40606821507176,állam,11,frequency (bigram)
1112,121.62466720772618,állam,12,frequency (bigram)
1113,85.97152379456988,állam,13,frequency (bigram)
1114,19.553475098152376,állam,14,frequency (bigram)
1115,43.904106090387934,állam,15,frequency (bigram)
1116,25.35443823277613,állam,16,frequency (bigram)
1117,30.362318109932,állam,17,frequency (bigram)
1118,34.76790115067707,állam,18,frequency (bigram)
1119,15.860374859273854,állam,19,frequency (bigram)
1120,27.78758885363174,állam,20,frequency (bigram)
1121,48.593727140240254,állam,21,frequency (bigram)
1122,19.32473942860487,állam,22,frequency (bigram)
1123,31.8208161467165,állam,23,frequency (bigram)
1124,56.741028636013446,állam,24,frequency (bigram)
1125,74.31828568562685,alapítvány,0,frequency (bigram)
1126,2.4783282764813364,alapítvány,1,frequency (bigram)
1127,30.084554388916896,alapítvány,2,frequency (bigram)
1128,166.34721416540853,alapítvány,3,frequency (bigram)
1129,4.943132640128523,alapítvány,4,frequency (bigram)
1130,21.61350125874955,alapítvány,5,frequency (bigram)
1131,0.6219283489431486,alapítvány,6,frequency (bigram)
1132,8.149522453129615,alapítvány,7,frequency (bigram)
1133,19.766848300784133,alapítvány,8,frequency (bigram)
1134,326.2584134773121,alapítvány,9,frequency (bigram)
1135,35.06411095358897,alapítvány,10,frequency (bigram)
1136,0.9918065106993572,alapítvány,11,frequency (bigram)
1137,31.765932464178896,alapítvány,12,frequency (bigram)
1138,20.440668395256584,alapítvány,13,frequency (bigram)
1139,34.95947028142371,alapítvány,14,frequency (bigram)
1140,91.23761171409164,alapítvány,15,frequency (bigram)
1141,4.220559780816874,alapítvány,16,frequency (bigram)
1142,2.477464984050658,alapítvány,17,frequency (bigram)
1143,6.907333377328969,alapítvány,18,frequency (bigram)
1144,7.155953971332942,alapítvány,19,frequency (bigram)
1145,8.306008152655284,alapítvány,20,frequency (bigram)
1146,0.5808448160549671,alapítvány,21,frequency (bigram)
1147,22.78292393676056,alapítvány,22,frequency (bigram)
1148,3.065670683621937,alapítvány,23,frequency (bigram)
1149,7.012571311488175,alapítvány,24,frequency (bigram)
1150,31.576742018312835,február,0,frequency (bigram)
1151,46.1054087507008,február,1,frequency (bigram)
1152,18.005225851543155,február,2,frequency (bigram)
1153,37.331705211988,február,3,frequency (bigram)
1154,12.088271137700849,február,4,frequency (bigram)
1155,42.74295347748408,február,5,frequency (bigram)
1156,5.090123615513743,február,6,frequency (bigram)
1157,21.124308235285014,február,7,frequency (bigram)
1158,22.182942780349713,február,8,frequency (bigram)
1159,59.635793989956156,február,9,frequency (bigram)
1160,184.30627543906203,február,10,frequency (bigram)
1161,61.481141130811814,február,11,frequency (bigram)
1162,17.600078711507546,február,12,frequency (bigram)
1163,13.00655506344991,február,13,frequency (bigram)
1164,58.79777955038047,február,14,frequency (bigram)
1165,56.588029395287485,február,15,frequency (bigram)
1166,25.08954323878788,február,16,frequency (bigram)
1167,7.842169585843095,február,17,frequency (bigram)
1168,29.757320382199985,február,18,frequency (bigram)
1169,22.30326385354401,február,19,frequency (bigram)
1170,21.498042236111978,február,20,frequency (bigram)
1171,44.93855636659596,február,21,frequency (bigram)
1172,52.417144525830636,február,22,frequency (bigram)
1173,99.07890698474073,február,23,frequency (bigram)
1174,13.169099149089172,február,24,frequency (bigram)
1175,124.03579115279902,civil,0,frequency (bigram)
1176,1.6153280617480652,civil,1,frequency (bigram)
1177,6.9337181870909985,civil,2,frequency (bigram)
1178,70.14687020299225,civil,3,frequency (bigram)
1179,1.0154894849768898,civil,4,frequency (bigram)
1180,34.6697892073294,civil,5,frequency (bigram)
1181,0.7482153766045676,civil,6,frequency (bigram)
1182,7.140287875401904,civil,7,frequency (bigram)
1183,11.368773651180794,civil,8,frequency (bigram)
1184,5.197067134272728,civil,9,frequency (bigram)
1185,27.926405360674448,civil,10,frequency (bigram)
1186,2.1664131453935243,civil,11,frequency (bigram)
1187,22.039734451612425,civil,12,frequency (bigram)
1188,14.430590984750946,civil,13,frequency (bigram)
1189,13.380616796647091,civil,14,frequency (bigram)
1190,80.46509823979558,civil,15,frequency (bigram)
1191,2.276101833483528,civil,16,frequency (bigram)
1192,2.026354534767309,civil,17,frequency (bigram)
1193,5.8394686693102695,civil,18,frequency (bigram)
1194,4.3469689695560465,civil,19,frequency (bigram)
1195,7.27739442973353,civil,20,frequency (bigram)
1196,52.659098055479745,civil,21,frequency (bigram)
1197,2.6323753408226374,civil,22,frequency (bigram)
1198,16.490718083246684,civil,23,frequency (bigram)
1199,28.464257381352905,civil,24,frequency (bigram)
1200,11.844541744491732,korrupció,0,frequency (bigram)
1201,46.95071048045499,korrupció,1,frequency (bigram)
1202,7.158791474881789,korrupció,2,frequency (bigram)
1203,18.09696145947083,korrupció,3,frequency (bigram)
1204,6.968982412547392,korrupció,4,frequency (bigram)
1205,152.43800743928898,korrupció,5,frequency (bigram)
1206,23.641115062791243,korrupció,6,frequency (bigram)
1207,23.8262311027387,korrupció,7,frequency (bigram)
1208,6.121873859410783,korrupció,8,frequency (bigram)
1209,8.793944006655284,korrupció,9,frequency (bigram)
1210,13.814897548599452,korrupció,10,frequency (bigram)
1211,12.238621908231817,korrupció,11,frequency (bigram)
1212,14.687442930736085,korrupció,12,frequency (bigram)
1213,107.94163420875596,korrupció,13,frequency (bigram)
1214,45.521113577906135,korrupció,14,frequency (bigram)
1215,9.379950679876817,korrupció,15,frequency (bigram)
1216,60.548372216795954,korrupció,16,frequency (bigram)
1217,5.0484098542597335,korrupció,17,frequency (bigram)
1218,28.66750368325925,korrupció,18,frequency (bigram)
1219,6.6951405265302375,korrupció,19,frequency (bigram)
1220,17.094339225877754,korrupció,20,frequency (bigram)
1221,120.69044483041259,korrupció,21,frequency (bigram)
1222,19.534074817187424,korrupció,22,frequency (bigram)
1223,25.139948480747112,korrupció,23,frequency (bigram)
1224,701.4803540444397,korrupció,24,frequency (bigram)
1225,56.77408559436994,rendőrség,0,frequency (bigram)
1226,146.0875517886367,rendőrség,1,frequency (bigram)
1227,8.55754886163507,rendőrség,2,frequency (bigram)
1228,20.217115212309153,rendőrség,3,frequency (bigram)
1229,1.8373160028884676,rendőrség,4,frequency (bigram)
1230,19.26816864658013,rendőrség,5,frequency (bigram)
1231,39.88386846832311,rendőrség,6,frequency (bigram)
1232,14.815705614526083,rendőrség,7,frequency (bigram)
1233,1.1071196194493633,rendőrség,8,frequency (bigram)
1234,7.20201281920278,rendőrség,9,frequency (bigram)
1235,66.43772256689121,rendőrség,10,frequency (bigram)
1236,24.855460283964064,rendőrség,11,frequency (bigram)
1237,13.869617035997972,rendőrség,12,frequency (bigram)
1238,18.19408039459967,rendőrség,13,frequency (bigram)
1239,27.500114647843926,rendőrség,14,frequency (bigram)
1240,21.739173942248964,rendőrség,15,frequency (bigram)
1241,43.66696050383095,rendőrség,16,frequency (bigram)
1242,4.128791758501995,rendőrség,17,frequency (bigram)
1243,22.455214423720097,rendőrség,18,frequency (bigram)
1244,56.33016921103244,rendőrség,19,frequency (bigram)
1245,13.1781112652737,rendőrség,20,frequency (bigram)
1246,60.650279093984146,rendőrség,21,frequency (bigram)
1247,14.296191544787707,rendőrség,22,frequency (bigram)
1248,38.603639093110566,rendőrség,23,frequency (bigram)
1249,31.598903971650454,rendőrség,24,frequency (bigram)
1250,37.21248179827656,nyomozás,0,frequency (bigram)
1251,104.99498538686696,nyomozás,1,frequency (bigram)
1252,19.80579354488881,nyomozás,2,frequency (bigram)
1253,39.32462256685014,nyomozás,3,frequency (bigram)
1254,10.261439661932373,nyomozás,4,frequency (bigram)
1255,14.533434179048308,nyomozás,5,frequency (bigram)
1256,69.7791130307759,nyomozás,6,frequency (bigram)
1257,32.53725837359835,nyomozás,7,frequency (bigram)
1258,25.630473981322393,nyomozás,8,frequency (bigram)
1259,40.434263227335975,nyomozás,9,frequency (bigram)
1260,114.90575215385456,nyomozás,10,frequency (bigram)
1261,44.74778414513369,nyomozás,11,frequency (bigram)
1262,30.73279425390571,nyomozás,12,frequency (bigram)
1263,28.040772778386028,nyomozás,13,frequency (bigram)
1264,31.850399827275147,nyomozás,14,frequency (bigram)
1265,37.56109518442485,nyomozás,15,frequency (bigram)
1266,121.87370251009163,nyomozás,16,frequency (bigram)
1267,8.350999479933925,nyomozás,17,frequency (bigram)
1268,25.26167386629911,nyomozás,18,frequency (bigram)
1269,97.71751421810725,nyomozás,19,frequency (bigram)
1270,27.64853131154924,nyomozás,20,frequency (bigram)
1271,64.05307028135059,nyomozás,21,frequency (bigram)
1272,36.5160759382848,nyomozás,22,frequency (bigram)
1273,55.24923218520694,nyomozás,23,frequency (bigram)
1274,42.851845613578696,nyomozás,24,frequency (bigram)
1275,51.56401530173061,feljelentés,0,frequency (bigram)
1276,76.76375916360217,feljelentés,1,frequency (bigram)
1277,19.195521672672317,feljelentés,2,frequency (bigram)
1278,34.89847259924461,feljelentés,3,frequency (bigram)
1279,11.342038358479956,feljelentés,4,frequency (bigram)
1280,10.39714162063882,feljelentés,5,frequency (bigram)
1281,38.54866676233579,feljelentés,6,frequency (bigram)
1282,22.72768816217823,feljelentés,7,frequency (bigram)
1283,39.11679291525561,feljelentés,8,frequency (bigram)
1284,11.570933808193875,feljelentés,9,frequency (bigram)
1285,15.620198836316343,feljelentés,10,frequency (bigram)
1286,70.50433146052266,feljelentés,11,frequency (bigram)
1287,10.645746954834326,feljelentés,12,frequency (bigram)
1288,28.430332293831874,feljelentés,13,frequency (bigram)
1289,43.52061539810622,feljelentés,14,frequency (bigram)
1290,51.034379392086926,feljelentés,15,frequency (bigram)
1291,36.9321325009688,feljelentés,16,frequency (bigram)
1292,16.07612723854902,feljelentés,17,frequency (bigram)
1293,32.70209132663349,feljelentés,18,frequency (bigram)
1294,41.94159270941378,feljelentés,19,frequency (bigram)
1295,22.13314796305893,feljelentés,20,frequency (bigram)
1296,47.96834198752502,feljelentés,21,frequency (bigram)
1297,33.801812119955045,feljelentés,22,frequency (bigram)
1298,45.06437759438535,feljelentés,23,frequency (bigram)
1299,47.6238765937393,feljelentés,24,frequency (bigram)
1300,64.70107050453704,politikai,0,frequency (bigram)
1301,50.06023060846138,politikai,1,frequency (bigram)
1302,82.77649775536597,politikai,2,frequency (bigram)
1303,64.31080853116394,politikai,3,frequency (bigram)
1304,34.10999872654353,politikai,4,frequency (bigram)
1305,74.3109337355927,politikai,5,frequency (bigram)
1306,22.218823883288106,politikai,6,frequency (bigram)
1307,25.271444285488183,politikai,7,frequency (bigram)
1308,38.79284140166469,politikai,8,frequency (bigram)
1309,14.16031301176126,politikai,9,frequency (bigram)
1310,88.53562719628337,politikai,10,frequency (bigram)
1311,4.032305018302763,politikai,11,frequency (bigram)
1312,29.638355867226966,politikai,12,frequency (bigram)
1313,111.76548930698813,politikai,13,frequency (bigram)
1314,41.15373918996559,politikai,14,frequency (bigram)
1315,45.41627683697627,politikai,15,frequency (bigram)
1316,41.223842991886166,politikai,16,frequency (bigram)
1317,8.09629729643163,politikai,17,frequency (bigram)
1318,25.40871148464893,politikai,18,frequency (bigram)
1319,57.48556110750064,politikai,19,frequency (bigram)
1320,25.540903110595103,politikai,20,frequency (bigram)
1321,63.06148799644549,politikai,21,frequency (bigram)
1322,39.74300749516772,politikai,22,frequency (bigram)
1323,17.85682657681956,politikai,23,frequency (bigram)
1324,63.93260838730338,politikai,24,frequency (bigram)
1325,40.201451721053104,államtitkár,0,frequency (bigram)
1326,14.632252030308502,államtitkár,1,frequency (bigram)
1327,64.21739157082169,államtitkár,2,frequency (bigram)
1328,83.2980185847411,államtitkár,3,frequency (bigram)
1329,54.67653632088491,államtitkár,4,frequency (bigram)
1330,27.54097490157465,államtitkár,5,frequency (bigram)
1331,10.418021820635131,államtitkár,6,frequency (bigram)
1332,18.24378077563327,államtitkár,7,frequency (bigram)
1333,16.354417988407896,államtitkár,8,frequency (bigram)
1334,12.386994058326994,államtitkár,9,frequency (bigram)
1335,47.19855766901284,államtitkár,10,frequency (bigram)
1336,4.416053751447612,államtitkár,11,frequency (bigram)
1337,18.51313682057477,államtitkár,12,frequency (bigram)
1338,28.516124133277373,államtitkár,13,frequency (bigram)
1339,49.637507845001736,államtitkár,14,frequency (bigram)
1340,30.718453164490363,államtitkár,15,frequency (bigram)
1341,61.358636484787056,államtitkár,16,frequency (bigram)
1342,5.78619963856928,államtitkár,17,frequency (bigram)
1343,28.30472736206279,államtitkár,18,frequency (bigram)
1344,40.20699986102495,államtitkár,19,frequency (bigram)
1345,18.594094651456953,államtitkár,20,frequency (bigram)
1346,20.671873097301155,államtitkár,21,frequency (bigram)
1347,76.4132104389121,államtitkár,22,frequency (bigram)
1348,25.010189415956443,államtitkár,23,frequency (bigram)
1349,21.758298630567435,államtitkár,24,frequency (bigram)
1350,20.445427040927893,párt,0,frequency (bigram)
1351,21.64533722874127,párt,1,frequency (bigram)
1352,21.440258169832635,párt,2,frequency (bigram)
1353,31.179058018093468,párt,3,frequency (bigram)
1354,28.34090087215989,párt,4,frequency (bigram)
1355,107.51123831486046,párt,5,frequency (bigram)
1356,7.723176938045491,párt,6,frequency (bigram)
1357,14.230764155512931,párt,7,frequency (bigram)
1358,16.446793506428314,párt,8,frequency (bigram)
1359,8.652441916160935,párt,9,frequency (bigram)
1360,129.10053910579478,párt,10,frequency (bigram)
1361,3.223897040192238,párt,11,frequency (bigram)
1362,10.375049703330104,párt,12,frequency (bigram)
1363,34.061988385827846,párt,13,frequency (bigram)
1364,12.899765936756555,párt,14,frequency (bigram)
1365,21.004276486528916,párt,15,frequency (bigram)
1366,20.764165680106032,párt,16,frequency (bigram)
1367,8.561833981574042,párt,17,frequency (bigram)
1368,9.090699795017223,párt,18,frequency (bigram)
1369,24.34583912308081,párt,19,frequency (bigram)
1370,14.504020790667678,párt,20,frequency (bigram)
1371,7.004426822490996,párt,21,frequency (bigram)
1372,40.790794151600366,párt,22,frequency (bigram)
1373,14.373827054474743,párt,23,frequency (bigram)
1374,43.471744427451085,párt,24,frequency (bigram)
1375,57.272421906577556,terület,0,frequency (bigram)
1376,21.620537603265984,terület,1,frequency (bigram)
1377,67.42282755236192,terület,2,frequency (bigram)
1378,29.912716116303454,terület,3,frequency (bigram)
1379,4.67162702019584,terület,4,frequency (bigram)
1380,41.285405936043844,terület,5,frequency (bigram)
1381,37.18847852051529,terület,6,frequency (bigram)
1382,17.761991919572154,terület,7,frequency (bigram)
1383,98.3336075671913,terület,8,frequency (bigram)
1384,9.274891148350486,terület,9,frequency (bigram)
1385,5.511683397047392,terület,10,frequency (bigram)
1386,3.515931406182405,terület,11,frequency (bigram)
1387,100.66515223004086,terület,12,frequency (bigram)
1388,58.230317184349694,terület,13,frequency (bigram)
1389,82.12934485801883,terület,14,frequency (bigram)
1390,35.262806775637394,terület,15,frequency (bigram)
1391,14.367957964460311,terület,16,frequency (bigram)
1392,6.556721859106421,terület,17,frequency (bigram)
1393,27.13921384223599,terület,18,frequency (bigram)
1394,11.914175038001332,terület,19,frequency (bigram)
1395,18.103054570358065,terület,20,frequency (bigram)
1396,20.0120095466528,terület,21,frequency (bigram)
1397,21.739146291630426,terület,22,frequency (bigram)
1398,100.58747400306642,terület,23,frequency (bigram)
1399,70.33137519516109,terület,24,frequency (bigram)
1400,21.359723898964823,ingatlan,0,frequency (bigram)
1401,18.20267381417893,ingatlan,1,frequency (bigram)
1402,46.570923574903766,ingatlan,2,frequency (bigram)
1403,8.267486211817358,ingatlan,3,frequency (bigram)
1404,8.052204062158463,ingatlan,4,frequency (bigram)
1405,25.55062096820973,ingatlan,5,frequency (bigram)
1406,132.58457510691852,ingatlan,6,frequency (bigram)
1407,15.20789537497218,ingatlan,7,frequency (bigram)
1408,93.99735044262042,ingatlan,8,frequency (bigram)
1409,6.639215472116304,ingatlan,9,frequency (bigram)
1410,9.515551599994803,ingatlan,10,frequency (bigram)
1411,5.328509478770282,ingatlan,11,frequency (bigram)
1412,83.08673732992308,ingatlan,12,frequency (bigram)
1413,30.377151743571286,ingatlan,13,frequency (bigram)
1414,87.30880412846884,ingatlan,14,frequency (bigram)
1415,70.70887254317755,ingatlan,15,frequency (bigram)
1416,0.4773754551187392,ingatlan,16,frequency (bigram)
1417,4.264452744037385,ingatlan,17,frequency (bigram)
1418,16.1960800706156,ingatlan,18,frequency (bigram)
1419,11.959120036799629,ingatlan,19,frequency (bigram)
1420,12.978305067225527,ingatlan,20,frequency (bigram)
1421,6.964155224884061,ingatlan,21,frequency (bigram)
1422,139.87559422650776,ingatlan,22,frequency (bigram)
1423,77.47626144145725,ingatlan,23,frequency (bigram)
1424,29.69901944964987,ingatlan,24,frequency (bigram)
1425,61.13099513858522,lászló,0,frequency (bigram)
1426,47.870123476045926,lászló,1,frequency (bigram)
1427,61.73777528841749,lászló,2,frequency (bigram)
1428,46.35790251432684,lászló,3,frequency (bigram)
1429,43.68333205776833,lászló,4,frequency (bigram)
1430,27.74241891914177,lászló,5,frequency (bigram)
1431,17.726223048925707,lászló,6,frequency (bigram)
1432,25.757022325773967,lászló,7,frequency (bigram)
1433,21.140159591297294,lászló,8,frequency (bigram)
1434,13.56356073165144,lászló,9,frequency (bigram)
1435,58.57497245229293,lászló,10,frequency (bigram)
1436,14.840366149186666,lászló,11,frequency (bigram)
1437,57.238052593455755,lászló,12,frequency (bigram)
1438,17.35266854776546,lászló,13,frequency (bigram)
1439,71.30978913003037,lászló,14,frequency (bigram)
1440,47.710599579081396,lászló,15,frequency (bigram)
1441,25.82987528377692,lászló,16,frequency (bigram)
1442,12.38289218052504,lászló,17,frequency (bigram)
1443,44.59357596910873,lászló,18,frequency (bigram)
1444,120.03761110568702,lászló,19,frequency (bigram)
1445,26.241260144104032,lászló,20,frequency (bigram)
1446,21.427570480924327,lászló,21,frequency (bigram)
1447,48.17998874472043,lászló,22,frequency (bigram)
1448,42.01810805616689,lászló,23,frequency (bigram)
1449,17.972665414455637,lászló,24,frequency (bigram)
1450,44.49142450318045,fővárosi,0,frequency (bigram)
1451,152.7294259438951,fővárosi,1,frequency (bigram)
1452,15.117526733722645,fővárosi,2,frequency (bigram)
1453,12.804187270463688,fővárosi,3,frequency (bigram)
1454,7.027214012554823,fővárosi,4,frequency (bigram)
1455,13.678909562234516,fővárosi,5,frequency (bigram)
1456,30.664945486704145,fővárosi,6,frequency (bigram)
1457,19.733432313622515,fővárosi,7,frequency (bigram)
1458,16.890155837183546,fővárosi,8,frequency (bigram)
1459,15.453321858870387,fővárosi,9,frequency (bigram)
1460,25.55171846747267,fővárosi,10,frequency (bigram)
1461,4.763968119091537,fővárosi,11,frequency (bigram)
1462,8.551522766224474,fővárosi,12,frequency (bigram)
1463,16.92695514001164,fővárosi,13,frequency (bigram)
1464,54.074778875289546,fővárosi,14,frequency (bigram)
1465,31.308164551745588,fővárosi,15,frequency (bigram)
1466,49.00292157901409,fővárosi,16,frequency (bigram)
1467,9.473791789579161,fővárosi,17,frequency (bigram)
1468,44.22775278054487,fővárosi,18,frequency (bigram)
1469,56.757825055730336,fővárosi,19,frequency (bigram)
1470,17.823588402596734,fővárosi,20,frequency (bigram)
1471,26.976289033727785,fővárosi,21,frequency (bigram)
1472,24.904973029858958,fővárosi,22,frequency (bigram)
1473,55.33174856108114,fővárosi,23,frequency (bigram)
1474,21.32081757580235,fővárosi,24,frequency (bigram)
1475,100.53513323553588,önkormányzat,0,frequency (bigram)
1476,37.71971421379075,önkormányzat,1,frequency (bigram)
1477,56.71682316745326,önkormányzat,2,frequency (bigram)
